Sample_ID,Phylum,Genus,galactan,pectin,xylan,alpha-glucan,arabinogalactan,beta-glucan,host glycan,fructan,Hostglycan_ratio,Category,Placebo_M0_OA05,Placebo_M0_OA06,Placebo_M0_OA09,Placebo_M0_OA10,Placebo_M0_OA13,Placebo_M0_OA20,Placebo_M0_OA23,Placebo_M0_OA24,Placebo_M0_OA25,Placebo_M0_OA29,Placebo_M0_OA33,Placebo_M0_OA34,Placebo_M0_OA36,Placebo_M0_OA37,Placebo_M0_OA42,Placebo_M0_OA44,Placebo_M0_OA45,Placebo_M3_OA05,Placebo_M3_OA06,Placebo_M3_OA09,Placebo_M3_OA10,Placebo_M3_OA13,Placebo_M3_OA20,Placebo_M3_OA23,Placebo_M3_OA24,Placebo_M3_OA25,Placebo_M3_OA29,Placebo_M3_OA33,Placebo_M3_OA34,Placebo_M3_OA36,Placebo_M3_OA37,Placebo_M3_OA42,Placebo_M3_OA45,Placebo_M6_OA05,Placebo_M6_OA06,Placebo_M6_OA09,Placebo_M6_OA10,Placebo_M6_OA13,Placebo_M6_OA20,Placebo_M6_OA23,Placebo_M6_OA24,Placebo_M6_OA25,Placebo_M6_OA29,Placebo_M6_OA33,Placebo_M6_OA34,Placebo_M6_OA36,Placebo_M6_OA37,Placebo_M6_OA44,Prebiotic_M0_OA01,Prebiotic_M0_OA04,Prebiotic_M0_OA08,Prebiotic_M0_OA12,Prebiotic_M0_OA19,Prebiotic_M0_OA22,Prebiotic_M0_OA26,Prebiotic_M0_OA28,Prebiotic_M0_OA30,Prebiotic_M0_OA35,Prebiotic_M0_OA39,Prebiotic_M0_OA40,Prebiotic_M0_OA50,Prebiotic_M3_OA01,Prebiotic_M3_OA04,Prebiotic_M3_OA08,Prebiotic_M3_OA12,Prebiotic_M3_OA19,Prebiotic_M3_OA22,Prebiotic_M3_OA26,Prebiotic_M3_OA28,Prebiotic_M3_OA30,Prebiotic_M3_OA35,Prebiotic_M3_OA39,Prebiotic_M3_OA40,Prebiotic_M3_OA50,Prebiotic_M6_OA01,Prebiotic_M6_OA04,Prebiotic_M6_OA08,Prebiotic_M6_OA12,Prebiotic_M6_OA19,Prebiotic_M6_OA26,Prebiotic_M6_OA28,Prebiotic_M6_OA30,Prebiotic_M6_OA35,Prebiotic_M6_OA39
Li32170_S47_Metabat2_binout.3,Firmicutes,Enterocloster,3,3,2,2,2,3,1,1,0.05,Generlist,89.40287531,871.6990158,273.3084583,375.1260914,70.44394032,1891.051975,1535.144599,16.32418907,62.09075779,86.00928152,0,1631.963002,132.5002381,519.627102,56.87783717,12.56036963,75.91227577,41.48150527,612.5114736,363.357644,405.4883395,43.34690661,4245.875347,818.7651742,0,123.8219183,57.65609685,0,2654.954191,57.04232005,393.9417286,76.38340434,70.69231845,52.02906315,2073.029426,259.9622265,601.148344,76.16970611,80.88191619,0,0,0,96.73843673,0,1575.335234,152.4447321,198.0259473,142.5811372,8.449070062,0,168.7772174,44.17423834,22.82152963,64.28964629,872.7455881,0,77.47838599,0,228.1647135,17.24787953,1426.851739,9.97003478,24.17574916,121.2202412,0,0,146.6889054,3337.39039,0,0,0,61.19219887,15.6092967,464.0782927,53.13319939,533.5471286,126.3193577,0,927.4739758,2170.960106,0,64.79137178,0,27.7693784
Li32130_S7_Maxbin2out.005,Firmicutes,Enterococcus_B,0,2,0,2,1,3,5,0,0.36,Generlist,27283.73877,0,0,0,1034.482309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,807.555382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.2253171,0,0,819.6807865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32205_S82_Maxbin2out.018,Firmicutes,Enterococcus_B,2,0,2,4,0,6,5,0,0.26,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5278.939657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8631.983311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32206_S83_Metabat2_binout.114,Firmicutes,Enterococcus_B,1,3,1,2,1,3,1,0,0.08,Generlist,1518.406898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82416853,0,28.60988161,0,0,5568.813588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32148_S25_Metabat2_binout.33,Firmicutes,Erysipelatoclostridium,0,0,0,0,0,0,3,0,1,Specilist,122.5684581,0,0,328.7324052,1448.014329,0,0,0,74.23894953,57.33952102,51.61779268,47.57909628,69.01054067,770.960092,0,0,0,40.1433922,0,0,420.5571629,592.4077236,45.06968706,0,0,32.24529122,258.7493127,57.0518774,257.2229231,0,1103.327572,0,0,33.7485815,0,0,258.8087403,1212.033745,0,0,0,0,208.2563569,84.61798825,42.23418858,128.3745112,487.6758404,115.1113768,32.74014649,370.0889908,88.5662626,249.8999769,0,250.461747,479.0693029,24.72870013,0,0,405.7963025,0,0,0,119.4566429,0,319.5339642,0,0,0,25.90772487,0,0,874.1742696,0,0,95.6397589,828.5506997,0,366.8858574,0,0,117.1564887,61.05340803,0,1567.427136
Li32195_S72_Metabat2_binout.19,Firmicutes,Erysipelatoclostridium,1,0,2,4,0,19,4,0,0.13,Generlist,0,35.43491934,1045.701927,383.0792948,254.3808956,704.4506562,518.7394631,0,203.8196614,593.3393914,0,0,0,1455.572654,0,0,98.68595851,0,0,2428.325991,213.703314,85.38027059,214.4695453,49.72977197,0,0,88.59351467,0,21.97381755,0,1808.352437,0,449.7234727,0,0,1375.932668,2484.016164,89.53281244,0,0,0,0,247.2204494,0,0,276.8075399,860.0828458,173.975149,8.14731756,0,148.7244787,40.38787506,0,84.38016075,46.31485708,0,0,0,6047.130561,0,2109.259093,0,38.39677808,60.61012061,0,0,0,348.5380764,0,0,0,996.5586673,17.83919623,1893.166447,0,478.4986153,255.8366739,64.14088417,0,417.6462896,0,0,0,834.6240952
Li32198_S75_Metabat2_binout.53,Firmicutes,Erysipelatoclostridium,0,0,0,2,0,1,1,0,0.25,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.3296169,0,36.0898608,0,0,0,0,0,0,886.541008,326.024403,0,0,218.5154348,0,0,0,0,0,0,0,0,0,693.3875668,0,0,337.3846137,0,90.84905903,0,0,0,0,0
Li32202_S79_Metabat2_binout.54,Proteobacteria,Escherichia,0,1,1,4,0,3,3,0,0.25,Generlist,2325.91674,54.92412498,854.2539735,0,0,1811.444544,81.05304111,890.8343176,682.9983357,0,53.56563391,0,306.4068006,235.9137882,0,838.9755989,76067.13682,0,24.71227847,1996.410301,2057.579344,21.01668199,96.35588268,23.0888227,17.11604434,830.6387018,1004.059833,22.55539339,29.72928257,213.9087002,0,0,25190.53084,0,46.14327658,2203.215776,60.25177024,0,0,32.11640963,0,932.0761616,1527.661147,391.037673,0,2936.566945,42.85636173,2083.777537,12.82448134,144.6474577,0,0,0,0,9839.012451,980.0374314,0,23.84156801,920.3153879,0,17.1591791,65.22064419,746.6040183,0,0,0,0,1283.505297,319.0740852,361.5941933,34.83022942,0,0,0,0,0,0,0,0,2440.495411,32.37218767,173.1923207,25.86699707,0
Li32127_S4_Metabat2_binout.55,Firmicutes,Eubacterium_G,0,0,0,3,1,3,1,0,0.13,Generlist,0,0,0,0,97.838806,0,340.4227727,0,1117.63364,0,0,0,0,0,433.5013535,0,0,0,0,0,0,72.24484435,0,356.9887202,0,1189.20634,0,0,0,0,0,1010.278612,0,0,0,0,0,102.8959188,0,0,0,0,0,0,0,0,0,0,0,6063.465049,0,0,0,0,0,0,0,0,0,226.8096159,0,0,10014.44857,0,0,0,0,0,0,0,0,0,61.32223703,0,0,0,0,0,0,0,0,0,0,0
Li32151_S28_Metabat2_binout.89,Firmicutes,Eubacterium_G,0,0,1,3,1,2,1,0,0.13,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.5333213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844.9273294,0,0,0,0,0,0,0,0,0,0,0,0,942.5645632,0,0,0,0,0,0,0,0,0,0,0,0,1132.223348,0,0,0,0,0
Li32172_S49_Metabat2_binout.38,Firmicutes,Eubacterium_G,1,0,0,5,0,3,2,0,0.17,Generlist,0,0,0,548.7710313,1543.2441,772.0418705,385.8124757,0,236.2148394,782.809113,433.3946744,824.7043356,1218.726148,1509.53986,591.8369543,78.21684726,312.7585762,104.3728197,889.642025,0,360.2818692,996.978852,557.9316433,291.2743787,0,290.207621,791.716647,433.8596258,458.8650135,992.8928834,1578.674233,357.4166844,442.2030133,157.4933804,934.8286034,0,1459.73607,1036.977052,599.0316918,0,0,184.1993009,431.2921971,391.037673,425.1574983,1746.428247,1341.847464,0,0,440.4580242,0,407.6651138,322.6858142,1230.878853,743.9323919,1948.361268,225.0562641,313.5166194,0,520.0235679,861.9187658,0,398.1888098,0,607.2418363,191.3300421,799.9978268,1392.769218,1741.271824,499.3443622,389.8306447,1349.142289,310.5135093,1101.503477,0,615.4141483,0,935.1740912,440.6857341,545.7422762,1950.038924,474.7213971,470.7793468,701.9481762
Li32187_S64_Metabat2_binout.20,Firmicutes,Eubacterium_G,0,0,1,1,0,2,1,0,0.2,Generlist,0,0,0,312.8259985,713.5710251,0,0,0,0,79.77672489,1603.073335,0,2298.051004,1466.366095,0,0,830.480297,414.8150527,0,0,95.89251271,852.4891633,0,0,0,0,998.4348479,3332.891071,0,545.4671855,1154.205655,0,1446.93639,452.7934685,0,0,104.0712395,793.7685163,0,76.58528451,0,268.681687,72.55382755,824.38434,0,374.4256578,1186.677878,0,0,178.5288441,0,309.2196684,0,3321.631725,4260.966852,0,682.5476861,1916.862068,0,1627.337434,0,0,1983.833534,0,0,0,700.8469926,1113.385522,0,1145.710539,3263.324572,0,321.663007,0,0,0,0,0,0,2520.555403,0,442.3257112,3220.441136,0
Li32129_S6_Metabat2_binout.40,Firmicutes,Eubacterium_I,1,0,2,2,0,1,1,0,0.14,Generlist,209.0873697,0,0,0,601.3825276,512.191202,894.8255739,739.252562,0,0,0,0,1184.220878,0,0,0,0,220.7886571,0,0,0,403.2575857,710.236103,845.4061235,371.662677,0,0,0,0,506.2505905,0,0,0,764.9678474,0,0,0,451.6729941,240.1181887,324.8698359,0,0,0,0,0,724.7810947,0,0,26.40334394,0,0,0,298.2720849,458.0637298,0,195.22658,142.6586155,143.0494081,156.1932938,239.7455255,2154.136946,30.94864963,0,0,0,98.01262892,385.7374921,0,137.7200111,108.6107101,211.660625,397.7492926,149.4032684,1495.970026,106.2663988,5112.454232,0,0,0,0,254.3529031,267.8874026,230.216274,0
Li32182_S59_Metabat2_binout.38,Firmicutes,Eubacterium_I,2,0,0,2,2,1,2,0,0.22,Generlist,0,0,0,64.9511607,3835.281195,0,105.3689534,276.3452006,0,1283.906666,1935.180265,298.1623367,2088.258961,0,0,0,373.4883968,0,2878.980442,0,0,2588.992513,144.533824,0,232.2891731,0,2531.243276,1811.065411,343.8256158,1955.482034,0,0,0,0,2483.191884,104.8466438,0,2905.139317,1826.162014,144.5238433,257.6649238,0,1140.7074,5315.548171,1250.131982,752.863019,0,0,333.1347624,843.1252712,0,0,445.8159276,3890.862968,0,382.6440967,787.0820164,808.2291556,748.8090261,1692.016982,397.3009931,387.377393,637.1020956,0,0,336.8817306,2125.630898,0,343.6182456,503.3179247,947.1143155,2555.502781,1458.911766,0,881.3469449,769.2676854,0,0,0,0,322.1803439,185.6521999,1279.123005,448.9382841
Li32139_S16_Maxbin2out.018,Firmicutes,Eubacterium_R,0,2,3,2,2,0,5,0,0.36,Generlist,0,0,9246.276007,0,0,0,0,0,3513.527012,0,0,0,0,0,352.0276949,0,0,0,0,4892.302165,0,0,0,0,0,2380.992304,0,0,0,0,0,344.4459177,0,0,0,10313.74999,0,0,0,319.9288498,0,4409.703564,0,0,0,0,0,0,0,9450.300567,3315.386132,1243.189279,0,0,0,0,0,9844.183432,0,0,0,0,5778.00405,140.3602793,0,0,0,0,0,0,12615.24117,0,0,0,0,0,0,3009.490285,0,0,0,0,13812.97644,0
Li32146_S23_Metabat2_binout.77,Firmicutes,Eubacterium_R,3,3,4,2,1,0,1,0,0.07,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997.405537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32151_S28_Maxbin2out.012,Firmicutes,Eubacterium_R,3,1,0,1,1,0,3,0,0.3,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3615.354879,0,0,0,0,0,0,0,0,0,0,0,0,903.8290332,0,0,0,0,0,0,0,0,0,0,0,0,70.50971746,0,0,0,0,0
Li32154_S31_Maxbin2out.037,Firmicutes,Eubacterium_R,2,0,2,2,1,1,1,0,0.11,Generlist,0,0,0,0,0,3923.294486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.51555992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.0434058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32176_S53_Metabat2_binout.30,Firmicutes,Eubacterium_R,2,0,1,2,3,0,3,0,0.27,Generlist,0,0,0,0,0,0,0,0,0,5280.221979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15249.33449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25854.69081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32185_S62_Maxbin2out.028,Firmicutes,Eubacterium_R,1,1,2,2,6,1,2,0,0.13,Generlist,0,0,0,149.7853298,0,0,0,8334.664532,0,0,0,3964.92469,0,0,0,0,0,0,0,0,0,0,0,0,6903.87874,0,0,0,4091.007797,0,0,0,0,0,0,0,0,0,0,5913.125112,0,0,0,0,6539.260198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604.7564228,0,12373.88335,0,0,0
Li32189_S66_Metabat2_binout.68,Firmicutes,Eubacterium_R,3,3,5,2,0,0,1,0,0.07,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,2030.290107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32125_S2_Metabat2_binout.89,Firmicutes,Faecalibacillus,0,0,0,1,0,6,1,0,0.13,Generlist,36.0495465,299.4250684,0,128.5767875,1016.219065,0,666.2559979,0,0,0,113.9487121,0,3046.125265,0,900.8219616,0,312.7585762,0,518.9578479,0,216.4431001,610.7973204,0,143.8611261,0,0,0,244.1289638,0,1044.587486,0,266.621317,178.986934,36.5609633,531.5021858,0,2006.110077,833.8578353,0,0,0,0,0,219.237515,0,5613.710398,0,0,204.889949,525.1614904,0,916.2999153,282.8808207,0,0,327.9806543,721.9017869,329.0136386,0,890.8529779,0,227.2337094,369.7467519,0,803.2905633,79.81866787,0,0,265.895071,900.6741811,338.9249248,0,0,0,921.1968444,0,0,1820.318293,958.6609662,0,312.9311474,2257.730109,353.0845101,0
Li32184_S61_Metabat2_binout.89,Firmicutes,Faecalibacillus,0,0,0,1,0,5,2,0,0.25,Generlist,467.2021226,283.4793547,0,115.3214486,1107.535284,0,596.5503826,44.30851318,0,0,153.8794574,4445.473563,2819.770692,0,845.4813633,0,306.6855941,226.1411094,476.593942,0,161.6473786,715.8807303,0,115.4441135,0,0,0,313.1219318,5710.607408,1001.805746,0,283.9156727,224.1096904,226.3967343,492.1949502,0,1796.59824,960.8073454,0,50.6451075,127.6170613,0,0,283.3420516,1348.678422,5259.343257,0,0,0,527.7677509,0,809.0196222,323.2165475,0,0,305.8549753,686.2371331,361.1997554,0,814.099914,0,0,375.4351635,0,714.1775056,122.0756097,0,0,249.5322974,830.4745758,509.0571993,0,0,0,0,0,0,1577.865751,941.0335369,0,291.349689,1978.628815,522.5133409,0
Li32199_S76_Metabat2_binout.8,Firmicutes,Faecalibacillus,0,0,0,0,0,8,2,0,0.2,Generlist,141.3142223,898.2752053,0,900.0375126,6283.86038,0,1799.377513,0,0,0,801.5366675,0,8426.187016,0,2716.301034,0,835.0350335,108.3871589,1519.805126,0,1383.591969,3784.316301,0,401.3903023,90.47052006,0,0,1730.131352,0,3082.067855,0,811.3935215,506.8789642,196.8667254,1550.072291,56.0139604,16324.12166,5186.221568,0,116.1131733,137.340266,0,0,1465.429706,0,15719.19145,0,0,0,1690.159933,0,2315.99221,937.2749144,0,0,914.9619048,1951.717438,1004.922092,0,2965.772886,0,0,1213.053767,0,1999.951624,233.5869839,0,0,758.1418434,2356.3226,1085.095609,0,1575.981492,0,0,6643.932101,0,4727.183163,2802.761269,0,878.6736652,6110.324754,1116.160924,0
Li32134_S11_Maxbin2out.008,Firmicutes,Faecalibacterium,1,1,0,5,0,9,1,0,0.06,Generlist,621.4941816,11883.1002,1700.585963,711.8117,2168.107941,1859.509408,0,4633.737668,7089.144781,5690.324205,5016.665096,5103.651061,5328.993951,16402.94692,7981.344069,1739.611194,9769.909892,1819.83378,32272.47052,1024.257208,0,1911.204519,2816.078378,0,5760.771493,3714.657549,10348.56626,7756.401751,10734.85616,1853.875402,31018.18673,6377.293664,8063.436579,1358.380406,18255.64742,1434.81914,0,4077.083743,5894.269643,3479.689459,11632.59899,9560.359202,1022.471533,10565.70971,13707.80981,747.5140811,27429.54931,13761.04186,615.7259807,2917.708628,9379.668528,2875.111855,3032.079041,6015.100031,12584.61507,11761.75069,3329.110966,4817.188817,4278.471205,9887.346943,13155.81063,1202.843154,13559.75108,16980.40379,9619.118061,2543.046234,5616.283555,4121.601062,10543.08046,5760.341197,6625.781336,3817.227644,7966.316065,11248.43885,2240.228519,18633.21599,13026.88364,6467.96676,5437.383981,5349.341773,11115.99263,2083.2918,6691.792143,6476.43614
Li32141_S18_Maxbin2out.030,Firmicutes,Faecalibacterium,1,2,0,4,2,1,5,0,0.33,Generlist,0,0,4262.027553,0,1106.230767,0,0,183.0641202,279.4084101,0,224.0017418,331.4677041,291.2244816,0,296.6870966,0,0,0,0,2330.973565,0,91.94798371,0,0,227.3988747,176.7041959,0,366.1934457,0,0,0,380.4758254,117.3191668,0,0,4761.186634,0,2243.665554,0,171.6992669,0,252.0622012,0,510.2721109,0,0,0,0,138.5043985,0,0,0,124.7223131,0,0,337.0912281,172.1741911,450.6056354,0,533.8218716,0,0,375.4351635,0,0,86.8614915,0,0,379.0709217,449.0125697,454.1326067,0,422.5659606,0,818.2512706,0,0,372.0171282,336.277114,0,519.4965354,112.1389127,468.192647,0
Li32154_S31_Maxbin2out.019,Firmicutes,Faecalibacterium,1,2,1,5,0,2,3,0,0.21,Generlist,907.0065899,0,1336.174685,522.2603534,473.539821,10332.44363,139.4112307,4546.286655,34479.26776,30376.23451,25132.99543,2954.661879,6651.23591,2050.753845,3226.66433,2299.689495,1319.355353,12404.30819,868.460072,714.3748397,194.5248115,533.2983055,5153.485596,0,10865.02043,19357.49323,27392.27099,37956.74672,3678.675573,3217.543366,3211.133869,8528.999752,1162.663025,7864.825682,0,825.8468521,0,1121.164621,19201.87242,7890.754797,16518.50934,25785.13221,6067.649726,31676.61569,3547.67184,207.2713463,2612.76026,3628.624537,2444.949649,562.9522676,1557.429373,1475.419561,1336.386316,987.113944,51082.39268,11822.92168,10474.3399,4930.436265,23631.12657,2262.921795,2179.215746,2029.940623,2346.469772,2685.985345,1537.836768,1207.257351,676.3988417,16283.09037,10001.74536,21877.11096,15303.86696,17145.47134,2831.414926,2395.462952,7361.604776,3260.565786,1610.172066,4193.531007,4396.009692,28569.40801,20642.665,3833.904826,15136.07334,15319.44042
Li32185_S62_Metabat2_binout.103,Firmicutes,Faecalibacterium,1,1,0,1,0,3,1,0,0.14,Generlist,627.262109,0,899.1452179,62.30009292,191.7640598,0,30.80015562,10917.38445,5137.335308,9555.755828,10396.60258,12313.47012,3928.079975,7000.317636,6202.758729,288.8885015,375.0066423,2440.718246,141.2130198,0,0,137.9219756,0,0,10939.59748,2729.241449,10686.06537,19238.42378,20351.63278,693.4207032,18992.06157,8824.444995,509.887148,2452.396923,0,532.8507515,0,640.0927934,0,7947.576138,3935.467091,5876.373185,851.835679,36830.62043,8197.656003,69.53619359,10848.57074,2092.934124,47.07339034,5314.165156,8970.258446,3624.811786,3354.234122,13170.00192,13547.0957,9292.785207,2918.352539,8648.528796,11082.06733,19606.52706,864.5586395,201.4777862,21891.85192,16439.69771,2957.280473,740.6702856,7572.135627,13001.02348,7417.790698,15967.0989,15340.03681,12625.99037,15414.18049,1126.072328,123.5346886,942.8822272,6106.501609,5871.456537,13746.68299,7421.561223,10929.46717,1587.388609,13653.89441,26613.86371
Li32185_S62_Metabat2_binout.114,Firmicutes,Faecalibacterium,1,1,0,2,0,0,1,0,0.17,Generlist,318.677991,1654.810733,8550.46172,115.3214486,1138.843702,0,0,5328.681717,3392.045094,593.3393914,2252.678386,13429.99291,12307.33982,24393.17731,2356.587145,197.8258217,1108.319226,350.5856252,1530.396103,5911.07473,0,1926.96703,0,0,6460.084162,957.0402434,1875.932517,2587.236301,7180.268029,2852.116003,25915.84184,6104.907562,285.7774576,185.6171983,352.0561102,6977.328709,0,14421.46436,0,4020.727437,10390.45959,1098.271019,131.6717611,3987.302173,9867.314258,375.7628923,22139.00535,610.8751473,51.90143038,431.3361125,5534.555882,1696.290752,3042.693706,2006.372711,1392.340391,7880.646278,1515.132882,4247.375341,36325.65995,7540.772932,3703.742813,164.920992,2744.658582,10552.541,809.6557817,1770.683242,908.6562753,745.484219,8512.732965,5119.273103,7501.895568,1395.764917,15801.06806,8311.096248,110.2513887,64988.29866,5251.047731,1812.621387,23028.20253,708.5309258,7615.171765,1785.500688,6576.684006,1837.407204
Li32185_S62_Metabat2_binout.64,Firmicutes,Faecalibacterium,0,4,1,5,1,0,1,0,0.08,Generlist,302.8161906,0,735.4242091,279.6876512,213.9408558,504.6810671,0,1860.957554,11565.07854,10513.07653,5351.693788,3235.378547,11192.12949,1178.027021,4368.83279,747.0565302,683.210482,3614.243411,263.0092495,0,0,244.3189281,469.3463963,0,3748.413709,7043.661414,9721.380428,8092.079077,12646.57829,6509.954776,2011.864769,10356.43667,514.3994236,2286.466397,0,0,0,600.0034744,1123.500367,2720.012847,5431.625209,9561.74416,2082.563569,7428.433695,10302.3264,262.0979604,1528.050967,1289.770654,784.103877,487.3707132,937.4655344,2905.402762,1858.097098,640.2177276,17967.26987,4177.848811,4371.994638,2776.350595,17277.73465,1591.979281,748.4041963,808.8190715,2151.641676,1585.433155,1829.363771,2159.212346,433.2755633,5990.152416,3688.441882,9613.372363,6028.308939,6693.260991,1776.672449,909.0474793,2319.928318,1683.919906,901.8242754,8430.677815,8109.973464,9942.116626,7313.031347,1856.521999,5927.42238,12451.48072
Li32206_S83_Maxbin2out.004,Firmicutes,Faecalibacterium,1,2,0,4,0,4,2,0,0.14,Generlist,302.8161906,419.9037942,30384.77078,642.8839376,737.0523385,0,0,1620.758772,2178.575719,2067.962291,2253.652307,2710.422518,2597.556751,2129.391774,2281.262442,270.9043359,1035.443442,789.4867132,616.0417991,14224.42339,0,818.337055,587.4600589,0,1842.419915,1249.827488,2500.305859,3651.320154,2841.085351,1171.150134,3225.670464,2422.650994,732.4927465,838.089774,0,15780.13802,0,1800.010423,0,1477.354843,1730.730431,1787.97968,597.8972826,5054.001662,2466.476613,669.9544805,2501.924842,1599.786521,209.114484,901.7661324,2003.602809,1942.404366,2798.556412,1447.856409,4229.125387,2492.392671,1393.381132,1764.276033,3102.427581,2979.571189,52260.25987,384.2617571,2537.031559,3402.14177,7953.976925,1136.829115,1132.764325,2258.582059,2583.954664,2617.253209,2636.380443,2032.455177,2600.620325,50476.70395,791.6846709,4196.390511,2065.881141,16443.15707,2760.72663,2428.486412,3211.01271,933.2449513,2457.364722,2698.257934
Li32128_S5_Metabat2_binout.14,Firmicutes,Faecalimonas,0,0,1,2,0,4,1,0,0.13,Generlist,0,0,0,290.2919223,0,0,593.3082609,0,0,461.2091908,439.2381981,0,6078.448422,0,0,0,561.7508407,0,0,0,698.6454498,0,0,0,0,0,1061.71593,655.4331962,0,3764.793124,0,0,527.9362506,0,0,0,8306.528142,903.3459882,0,0,0,0,12007.65846,705.149902,0,1987.130455,0,0,0,4001.912995,0,0,273.3276223,1564.381393,858.2721953,0,0,0,0,589.0150861,0,0,7028.032492,0,0,217.1537288,1180.302396,0,0,0,668.4724801,0,338.3872534,0,0,0,0,0,382.3796216,0,746.1018491,0,976.4791396,0
Li32155_S32_Metabat2_binout.56,Firmicutes,Faecalimonas,1,1,0,2,0,1,1,1,0.11,Generlist,0,1614.060576,0,803.2735385,2914.291901,6554.845764,3224.289975,0,430.5859073,0,0,309.2641258,3170.344238,0,0,0,121.4596412,0,884.3465368,0,768.5099947,514.9087088,3541.855752,761.9311491,0,45.14340771,0,0,307.6334457,1636.401557,0,0,0,0,2300.327788,0,3208.406765,613.3665807,1187.953144,0,0,0,0,0,128.110372,575.0108316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32131_S8_Metabat2_binout.44,Firmicutes,Faecalitalea,0,0,0,1,1,2,1,0,0.2,Generlist,964.6858643,0,0,0,0,0,0,0,0,0,0,328.2957644,0,0,0,0,0,1718.137186,0,0,0,0,0,0,0,0,0,0,1434.761028,0,0,0,0,444.3563231,0,0,0,0,0,0,0,0,0,0,515.2571006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32144_S21_Metabat2_binout.36,Firmicutes,Faecivicinus,1,0,2,0,2,1,3,1,0.3,Generlist,162.9439502,0,0,1739.100466,142.1923981,0,0,724.0943865,117.4325202,0,0,77.71252393,0,0,0,0,36.43789237,95.0060282,0,0,1638.392074,132.6678051,0,0,116.1445866,299.2363025,0,0,233.956528,0,0,0,157.9296476,112.4952717,0,0,1570.654101,53.45242534,0,329.810822,0,203.588701,0,0,46.45760743,0,0,0,0,0,0,247.3757347,0,0,0,0,328.3607787,0,0,0,546.4538576,0,0,0,365.3635367,0,0,0,0,58.2789176,66.98121043,0,0,165.1572748,0,0,0,118.0192269,0,0,0,307.759016,0,0
