Phylum,Class,Order,Family,Genus,Species
p__Firmicutes,c__CFGB4623,o__OFGB4623,f__FGB4623,g__GGB9525,s__GGB9525_SGB14925
p__Firmicutes,c__CFGB4623,o__OFGB4623,f__FGB4623,g__GGB9525,s__GGB9525_SGB14925
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9528,s__GGB9528_SGB14928
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9528,s__GGB9528_SGB14928
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9529,s__GGB9529_SGB14929
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9529,s__GGB9529_SGB14929
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9529,s__GGB9529_SGB53518
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9529,s__GGB9529_SGB53518
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9530,s__GGB9530_SGB14930
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9530,s__GGB9530_SGB14930
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9531,s__GGB9531_SGB14932
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9531,s__GGB9531_SGB14932
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9532,s__GGB9532_SGB14933
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9532,s__GGB9532_SGB14933
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9533,s__GGB9533_SGB14936
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9533,s__GGB9533_SGB14936
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9534,s__GGB9534_SGB14937
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9534,s__GGB9534_SGB14937
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9536,s__GGB9536_SGB14939
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9536,s__GGB9536_SGB14939
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9537,s__GGB9537_SGB14940
p__Firmicutes,c__CFGB3038,o__OFGB3038,f__FGB3038,g__GGB9537,s__GGB9537_SGB14940
p__Firmicutes,c__CFGB3040,o__OFGB3040,f__FGB3040,g__GGB9542,s__GGB9542_SGB14947
p__Firmicutes,c__CFGB3040,o__OFGB3040,f__FGB3040,g__GGB9542,s__GGB9542_SGB14947
p__Firmicutes,c__CFGB82363,o__OFGB82363,f__FGB82363,g__GGB9545,s__GGB9545_SGB14951
p__Firmicutes,c__CFGB82363,o__OFGB82363,f__FGB82363,g__GGB9545,s__GGB9545_SGB14951
p__Firmicutes,c__CFGB82363,o__OFGB82363,f__FGB82363,g__GGB9545,s__GGB9545_SGB14952
p__Firmicutes,c__CFGB82363,o__OFGB82363,f__FGB82363,g__GGB9545,s__GGB9545_SGB14952
p__Firmicutes,c__CFGB3041,o__OFGB3041,f__FGB3041,g__GGB9547,s__GGB9547_SGB14953
p__Firmicutes,c__CFGB3041,o__OFGB3041,f__FGB3041,g__GGB9547,s__GGB9547_SGB14953
p__Firmicutes,c__CFGB3041,o__OFGB3041,f__FGB3041,g__GGB9547,s__GGB9547_SGB14954
p__Firmicutes,c__CFGB3041,o__OFGB3041,f__FGB3041,g__GGB9547,s__GGB9547_SGB14954
p__Firmicutes,c__CFGB3043,o__OFGB3043,f__FGB3043,g__GGB9551,s__GGB9551_SGB14958
p__Firmicutes,c__CFGB3043,o__OFGB3043,f__FGB3043,g__GGB9551,s__GGB9551_SGB14958
p__Firmicutes,c__CFGB3048,o__OFGB3048,f__FGB3048,g__GGB9559,s__GGB9559_SGB14969
p__Firmicutes,c__CFGB3048,o__OFGB3048,f__FGB3048,g__GGB9559,s__GGB9559_SGB14969
p__Firmicutes,c__CFGB3048,o__OFGB3048,f__FGB3048,g__GGB9559,s__GGB9559_SGB69175
p__Firmicutes,c__CFGB3048,o__OFGB3048,f__FGB3048,g__GGB9559,s__GGB9559_SGB69175
p__Firmicutes,c__CFGB3048,o__OFGB3048,f__FGB3048,g__GGB9561,s__GGB9561_SGB14972
p__Firmicutes,c__CFGB3048,o__OFGB3048,f__FGB3048,g__GGB9561,s__GGB9561_SGB14972
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__GGB9563,s__GGB9563_SGB14975
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__GGB9563,s__GGB9563_SGB14975
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB9574,s__GGB9574_SGB14987
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB9574,s__GGB9574_SGB14987
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB9575,s__GGB9575_SGB14988
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB9575,s__GGB9575_SGB14988
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB9580,s__GGB9580_SGB14996
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB9580,s__GGB9580_SGB14996
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB9580,s__GGB9580_SGB14998
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Clostridiaceae,g__GGB9580,s__GGB9580_SGB14998
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9583,s__GGB9583_SGB15004
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9583,s__GGB9583_SGB15004
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9590,s__GGB9590_SGB15012
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9590,s__GGB9590_SGB15012
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9593,s__GGB9593_SGB15015
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9593,s__GGB9593_SGB15015
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9595,s__GGB9595_SGB15019
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9595,s__GGB9595_SGB15019
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9597,s__GGB9597_SGB15022
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9597,s__GGB9597_SGB15022
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9602,s__GGB9602_SGB15028
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9602,s__GGB9602_SGB15028
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9602,s__GGB9602_SGB15031
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9602,s__GGB9602_SGB15031
p__Firmicutes,c__CFGB9977,o__OFGB9977,f__FGB9977,g__GGB9606,s__GGB9606_SGB15038
p__Firmicutes,c__CFGB9977,o__OFGB9977,f__FGB9977,g__GGB9606,s__GGB9606_SGB15038
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9608,s__GGB9608_SGB15041
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9608,s__GGB9608_SGB15041
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9608,s__GGB9608_SGB15042
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9608,s__GGB9608_SGB15042
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9608,s__GGB9608_SGB15043
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9608,s__GGB9608_SGB15043
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9611,s__GGB9611_SGB15045
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9611,s__GGB9611_SGB15045
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9613,s__GGB9613_SGB15048
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9613,s__GGB9613_SGB15048
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9614,s__GGB9614_SGB15049
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9614,s__GGB9614_SGB15049
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9616,s__GGB9616_SGB15051
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9616,s__GGB9616_SGB15051
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9616,s__GGB9616_SGB15052
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9616,s__GGB9616_SGB15052
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9616,s__GGB9616_SGB15062
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9616,s__GGB9616_SGB15062
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9618,s__GGB9618_SGB15064
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9618,s__GGB9618_SGB15064
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9618,s__GGB9618_SGB15065
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9618,s__GGB9618_SGB15065
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9619,s__GGB9619_SGB15066
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9619,s__GGB9619_SGB15066
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9619,s__GGB9619_SGB15067
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9619,s__GGB9619_SGB15067
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9620,s__GGB9620_SGB15068
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9620,s__GGB9620_SGB15068
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9620,s__GGB9620_SGB15070
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9620,s__GGB9620_SGB15070
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9621,s__GGB9621_SGB15073
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9621,s__GGB9621_SGB15073
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9623,s__GGB9623_SGB15075
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9623,s__GGB9623_SGB15075
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9627,s__GGB9627_SGB15081
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9627,s__GGB9627_SGB15081
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9628,s__GGB9628_SGB15082
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9628,s__GGB9628_SGB15082
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9630,s__GGB9630_SGB15084
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9630,s__GGB9630_SGB15084
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9634,s__GGB9634_SGB15093
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9634,s__GGB9634_SGB15093
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9634,s__GGB9634_SGB15097
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9634,s__GGB9634_SGB15097
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9635,s__GGB9635_SGB15103
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9635,s__GGB9635_SGB15103
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9635,s__GGB9635_SGB15106
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9635,s__GGB9635_SGB15106
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9636,s__GGB9636_SGB15107
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9636,s__GGB9636_SGB15107
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9640,s__GGB9640_SGB15115
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9640,s__GGB9640_SGB15115
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9641,s__GGB9641_SGB15117
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9641,s__GGB9641_SGB15117
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9642,s__GGB9642_SGB15119
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9642,s__GGB9642_SGB15119
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9646,s__GGB9646_SGB15123
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9646,s__GGB9646_SGB15123
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9667,s__GGB9667_SGB15164
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9667,s__GGB9667_SGB15164
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9668,s__GGB9668_SGB15165
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9668,s__GGB9668_SGB15165
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9690,s__GGB9690_SGB15196
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9690,s__GGB9690_SGB15196
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9691,s__GGB9691_SGB15198
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9691,s__GGB9691_SGB15198
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9694,s__GGB9694_SGB15204
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9694,s__GGB9694_SGB15204
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9694,s__GGB9694_SGB15207
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9694,s__GGB9694_SGB15207
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9695,s__GGB9695_SGB15209
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9695,s__GGB9695_SGB15209
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9695,s__GGB9695_SGB15210
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9695,s__GGB9695_SGB15210
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9695,s__GGB9695_SGB15211
p__Firmicutes,c__CFGB3054,o__OFGB3054,f__FGB3054,g__GGB9695,s__GGB9695_SGB15211
p__Firmicutes,c__CFGB45555,o__OFGB45555,f__FGB45555,g__GGB9696,s__GGB9696_SGB15212
p__Firmicutes,c__CFGB45555,o__OFGB45555,f__FGB45555,g__GGB9696,s__GGB9696_SGB15212
p__Firmicutes,c__CFGB45555,o__OFGB45555,f__FGB45555,g__GGB9697,s__GGB9697_SGB15213
p__Firmicutes,c__CFGB45555,o__OFGB45555,f__FGB45555,g__GGB9697,s__GGB9697_SGB15213
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9699,s__GGB9699_SGB15216
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9699,s__GGB9699_SGB15216
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9707,s__GGB9707_SGB15229
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9707,s__GGB9707_SGB15229
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9708,s__GGB9708_SGB15233
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9708,s__GGB9708_SGB15233
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9708,s__GGB9708_SGB15234
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9708,s__GGB9708_SGB15234
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9710,s__GGB9710_SGB15239
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9710,s__GGB9710_SGB15239
p__Firmicutes,c__CFGB9989,o__OFGB9989,f__FGB9989,g__GGB9712,s__GGB9712_SGB15244
p__Firmicutes,c__CFGB9989,o__OFGB9989,f__FGB9989,g__GGB9712,s__GGB9712_SGB15244
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9715,s__GGB9715_SGB15260
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9715,s__GGB9715_SGB15260
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9715,s__GGB9715_SGB15265
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9715,s__GGB9715_SGB15265
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9715,s__GGB9715_SGB15267
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9715,s__GGB9715_SGB15267
p__Firmicutes,c__CFGB3057,o__OFGB3057,f__FGB3057,g__GGB9719,s__GGB9719_SGB15272
p__Firmicutes,c__CFGB3057,o__OFGB3057,f__FGB3057,g__GGB9719,s__GGB9719_SGB15272
p__Firmicutes,c__CFGB3057,o__OFGB3057,f__FGB3057,g__GGB9719,s__GGB9719_SGB15273
p__Firmicutes,c__CFGB3057,o__OFGB3057,f__FGB3057,g__GGB9719,s__GGB9719_SGB15273
p__Firmicutes,c__CFGB3057,o__OFGB3057,f__FGB3057,g__GGB9719,s__GGB9719_SGB53514
p__Firmicutes,c__CFGB3057,o__OFGB3057,f__FGB3057,g__GGB9719,s__GGB9719_SGB53514
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9724,s__GGB9724_SGB15278
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9724,s__GGB9724_SGB15278
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9730,s__GGB9730_SGB15290
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9730,s__GGB9730_SGB15290
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9730,s__GGB9730_SGB15291
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9730,s__GGB9730_SGB15291
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9737,s__GGB9737_SGB15309
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9737,s__GGB9737_SGB15309
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9739,s__GGB9739_SGB15313
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9739,s__GGB9739_SGB15313
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9743,s__GGB9743_SGB15349
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Oscillospiraceae,g__GGB9743,s__GGB9743_SGB15349
p__Firmicutes,c__CFGB3062,o__OFGB3062,f__FGB3062,g__GGB9747,s__GGB9747_SGB15356
p__Firmicutes,c__CFGB3062,o__OFGB3062,f__FGB3062,g__GGB9747,s__GGB9747_SGB15356
p__Firmicutes,c__CFGB38642,o__OFGB38642,f__FGB38642,g__GGB9758,s__GGB9758_SGB15368
p__Firmicutes,c__CFGB38642,o__OFGB38642,f__FGB38642,g__GGB9758,s__GGB9758_SGB15368
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__GGB9759,s__GGB9759_SGB15370
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__GGB9759,s__GGB9759_SGB15370
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__GGB9759,s__GGB9759_SGB15372
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__GGB9759,s__GGB9759_SGB15372
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__GGB9760,s__GGB9760_SGB15373
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__GGB9760,s__GGB9760_SGB15373
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__GGB9760,s__GGB9760_SGB15374
p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriales_unclassified,g__GGB9760,s__GGB9760_SGB15374
p__Firmicutes,c__CFGB58251,o__OFGB58251,f__FGB58251,g__GGB9762,s__GGB9762_SGB15377
p__Firmicutes,c__CFGB58251,o__OFGB58251,f__FGB58251,g__GGB9762,s__GGB9762_SGB15377
p__Firmicutes,c__CFGB38642,o__OFGB38642,f__FGB38642,g__GGB9765,s__GGB9765_SGB15382
p__Firmicutes,c__CFGB38642,o__OFGB38642,f__FGB38642,g__GGB9765,s__GGB9765_SGB15382
p__Firmicutes,c__CFGB38642,o__OFGB38642,f__FGB38642,g__GGB9766,s__GGB9766_SGB15383
p__Firmicutes,c__CFGB38642,o__OFGB38642,f__FGB38642,g__GGB9766,s__GGB9766_SGB15383
p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9767,s__GGB9767_SGB15385
p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9767,s__GGB9767_SGB15385
p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9768,s__GGB9768_SGB15386
p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9768,s__GGB9768_SGB15386
p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9770,s__GGB9770_SGB15389
p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9770,s__GGB9770_SGB15389
p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9770,s__GGB9770_SGB15390
p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9770,s__GGB9770_SGB15390
p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9770,s__GGB9770_SGB73065
p__Firmicutes,c__CFGB3069,o__OFGB3069,f__FGB3069,g__GGB9770,s__GGB9770_SGB73065
p__Firmicutes,c__CFGB3070,o__OFGB3070,f__FGB3070,g__GGB9774,s__GGB9774_SGB15394
p__Firmicutes,c__CFGB3070,o__OFGB3070,f__FGB3070,g__GGB9774,s__GGB9774_SGB15394
p__Firmicutes,c__CFGB3070,o__OFGB3070,f__FGB3070,g__GGB9775,s__GGB9775_SGB15395
p__Firmicutes,c__CFGB3070,o__OFGB3070,f__FGB3070,g__GGB9775,s__GGB9775_SGB15395
p__Firmicutes,c__CFGB3071,o__OFGB3071,f__FGB3071,g__GGB9778,s__GGB9778_SGB15398
p__Firmicutes,c__CFGB3071,o__OFGB3071,f__FGB3071,g__GGB9778,s__GGB9778_SGB15398
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9781,s__GGB9781_SGB15402
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9781,s__GGB9781_SGB15402
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9781,s__GGB9781_SGB66170
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9781,s__GGB9781_SGB66170
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9782,s__GGB9782_SGB15403
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9782,s__GGB9782_SGB15403
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9783,s__GGB9783_SGB15405
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9783,s__GGB9783_SGB15405
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9784,s__GGB9784_SGB15407
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9784,s__GGB9784_SGB15407
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9786,s__GGB9786_SGB63164
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9786,s__GGB9786_SGB63164
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9787,s__GGB9787_SGB15410
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9787,s__GGB9787_SGB15410
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9788,s__GGB9788_SGB15411
p__Firmicutes,c__CFGB3072,o__OFGB3072,f__FGB3072,g__GGB9788,s__GGB9788_SGB15411
p__Firmicutes,c__CFGB45503,o__OFGB45503,f__FGB45503,g__GGB9790,s__GGB9790_SGB15413
p__Firmicutes,c__CFGB45503,o__OFGB45503,f__FGB45503,g__GGB9790,s__GGB9790_SGB15413
p__Proteobacteria,c__Deltaproteobacteria,o__Desulfovibrionales,f__Desulfovibrionaceae,g__GGB9818,s__GGB9818_SGB15459
