# Pathway	Li32124_S1_paired_Abundance-CPM	Li32125_S2_paired_Abundance-CPM	Li32126_S3_paired_Abundance-CPM	Li32127_S4_paired_Abundance-CPM	Li32128_S5_paired_Abundance-CPM	Li32129_S6_paired_Abundance-CPM	Li32130_S7_paired_Abundance-CPM	Li32131_S8_paired_Abundance-CPM	Li32132_S9_paired_Abundance-CPM	Li32133_S10_paired_Abundance-CPM	Li32134_S11_paired_Abundance-CPM	Li32135_S12_paired_Abundance-CPM	Li32136_S13_paired_Abundance-CPM	Li32137_S14_paired_Abundance-CPM	Li32138_S15_paired_Abundance-CPM	Li32139_S16_paired_Abundance-CPM	Li32140_S17_paired_Abundance-CPM	Li32141_S18_paired_Abundance-CPM	Li32142_S19_paired_Abundance-CPM	Li32143_S20_paired_Abundance-CPM	Li32144_S21_paired_Abundance-CPM	Li32145_S22_paired_Abundance-CPM	Li32146_S23_paired_Abundance-CPM	Li32147_S24_paired_Abundance-CPM	Li32148_S25_paired_Abundance-CPM	Li32149_S26_paired_Abundance-CPM	Li32150_S27_paired_Abundance-CPM	Li32151_S28_paired_Abundance-CPM	Li32152_S29_paired_Abundance-CPM	Li32153_S30_paired_Abundance-CPM	Li32154_S31_paired_Abundance-CPM	Li32155_S32_paired_Abundance-CPM	Li32156_S33_paired_Abundance-CPM	Li32157_S34_paired_Abundance-CPM	Li32158_S35_paired_Abundance-CPM	Li32159_S36_paired_Abundance-CPM	Li32160_S37_paired_Abundance-CPM	Li32161_S38_paired_Abundance-CPM	Li32162_S39_paired_Abundance-CPM	Li32163_S40_paired_Abundance-CPM	Li32164_S41_paired_Abundance-CPM	Li32165_S42_paired_Abundance-CPM	Li32166_S43_paired_Abundance-CPM	Li32167_S44_paired_Abundance-CPM	Li32168_S45_paired_Abundance-CPM	Li32169_S46_paired_Abundance-CPM	Li32170_S47_paired_Abundance-CPM	Li32171_S48_paired_Abundance-CPM	Li32172_S49_paired_Abundance-CPM	Li32173_S50_paired_Abundance-CPM	Li32174_S51_paired_Abundance-CPM	Li32175_S52_paired_Abundance-CPM	Li32176_S53_paired_Abundance-CPM	Li32177_S54_paired_Abundance-CPM	Li32178_S55_paired_Abundance-CPM	Li32179_S56_paired_Abundance-CPM	Li32180_S57_paired_Abundance-CPM	Li32181_S58_paired_Abundance-CPM	Li32182_S59_paired_Abundance-CPM	Li32183_S60_paired_Abundance-CPM	Li32184_S61_paired_Abundance-CPM	Li32185_S62_paired_Abundance-CPM	Li32186_S63_paired_Abundance-CPM	Li32187_S64_paired_Abundance-CPM	Li32188_S65_paired_Abundance-CPM	Li32189_S66_paired_Abundance-CPM	Li32190_S67_paired_Abundance-CPM	Li32191_S68_paired_Abundance-CPM	Li32192_S69_paired_Abundance-CPM	Li32193_S70_paired_Abundance-CPM	Li32194_S71_paired_Abundance-CPM	Li32195_S72_paired_Abundance-CPM	Li32196_S73_paired_Abundance-CPM	Li32197_S74_paired_Abundance-CPM	Li32198_S75_paired_Abundance-CPM	Li32199_S76_paired_Abundance-CPM	Li32200_S77_paired_Abundance-CPM	Li32201_S78_paired_Abundance-CPM	Li32202_S79_paired_Abundance-CPM	Li32203_S80_paired_Abundance-CPM	Li32204_S81_paired_Abundance-CPM	Li32205_S82_paired_Abundance-CPM	Li32206_S83_paired_Abundance-CPM	Li32207_S84_paired_Abundance-CPM
DENITRIFICATION-PWY: nitrate reduction I (denitrification)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88549	0	0.30022	1.95815	0	0.148843	0	0	0	0	0.251189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.079876	0.176895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0	0	0	0	4.72114	0	11.7143	119.974	200.549	0	2.82887	0	0	0	0	6.94284	13.2561	13.2629	0	10.0618	0	0	0	0	0	0	0	0	0	0	8.46299	0	0	0	0	6.60808	0	0	5.02356	0	0	2.60763	5.28279	5.80973	52.0901	6.26397	16.5186	4.43361	0	0	0	0	8.47348	0	0	0	0	0	3.34322	0	0.641322	0	0	0	0	32.7292	0	25.5892	0	0	0	8.98373	0	0	0	0	0	0	20.3385	16.3919	193.194	194.816	0	0
DHGLUCONATE-PYR-CAT-PWY: glucose degradation (oxidative)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.784221	3.42218	0	0
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	573.32	635.545	606.802	586.676	607.385	674.641	971.817	446.083	368.079	718.856	679.282	634.335	663.446	650.858	641.923	580.627	645.379	670.086	363.389	375.259	379.971	526.241	576.399	564.692	651.077	563.041	585.415	573.438	542.634	559.545	565.706	593.03	629.525	649.263	624.004	695.26	800.061	586.974	628.143	620.424	602.797	934.29	570.494	770.276	555.62	650.368	550.398	588.086	553.088	661.634	499.462	574.692	525.851	509.723	653.587	528.822	623.155	645.651	739.118	686.055	579.323	679.775	730.712	646.435	661.943	638.119	659.213	693.634	642.631	689.944	707.222	728.859	708.724	694.543	651.87	681.022	650.224	547.185	501.447	541.594	314.16	423.035	556.083	661.678
ECASYN-PWY: enterobacterial common antigen biosynthesis	0	0.50352	0	0.174355	0.602917	0	0.703209	56.2845	71.2454	0	0	0	0	0	0	0.902316	1.646	1.44318	0	1.3823	0	0	0	0	0	0	0	0	0	0	2.24987	0	0	0	0	1.51252	0	0	0.759272	0	0	0.540511	1.02295	0.925006	0.533902	0.358499	2.18526	0.719942	0	0	0	0	0.786026	0	0.220627	0.326773	0.149234	0	0.336738	0	0	0	0	0	0	0	0	1.83283	0	0	0	0.900555	0	0	0	0	0	0	4.20671	3.45767	66.6267	84.3123	0	0
FAO-PWY: fatty acid &beta;-oxidation I (generic)	0.252862	6.39649	0	1.6578	4.73374	0	12.8061	109.539	118.496	0	2.34755	0	0	0	0	5.85255	16.924	17.8774	0	14.3778	1.47799	0	0	0	0	0	0	0	0	0	12.2467	0	0	0	0	3.71235	0	0	6.3301	0	0	7.64256	10.6448	7.57927	41.2852	12.6514	16.084	6.18406	2.5954	0.402148	0	5.93165	13.3222	0	3.61883	2.63363	0.591869	0	4.94626	0	0.220027	0	0.324175	0	0	2.67372	0.717061	21.497	0.807313	0	0	6.75125	0	0	0	0	0	0	18.6248	15.8452	243.684	220.844	0.768802	0
FASYN-ELONG-PWY: fatty acid elongation -- saturated	92.2388	96.9677	22.0567	69.0967	166.694	50.6144	141.783	186.645	234.386	189.029	179.352	186.529	190.831	166.998	142.883	156.718	149.078	174.798	9.65885	138.457	28.2757	136.123	114.359	69.356	34.02	37.4089	34.8518	17.8798	31.739	36.6123	136.034	173.045	35.1914	10.7295	27.4709	46.4457	95.4019	154.767	110.612	62.5085	152.517	82.3226	94.6625	104.646	152.167	138.54	83.7853	135.227	145.275	140.809	31.3356	147.348	143.987	75.6214	48.2669	44.9895	29.1107	16.9758	26.6316	189.9	151.69	195.088	61.8267	103.378	78.9103	78.5054	246.432	34.6709	67.618	62.2392	72.2884	42.4884	26.84	68.6611	43.6879	49.5618	100.907	87.0186	187.438	220.346	224.82	223.127	31.3411	228.97
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0	0	0	25.9659	25.6148	0	0	0	0	10.7308	4.42767	14.3827	5.60107	7.65406	3.2807	12.7866	9.2724	3.65842	0	0	0	2.59453	29.7739	16.8246	0	0	0	0	0	0	10.5997	13.0322	18.1798	2.60376	5.15726	0	0	9.42461	16.0696	5.82667	8.53346	0.428264	2.60363	5.40372	1.2517	40.7874	0	11.0564	6.2959	9.59367	9.0377	8.3422	23.4637	0	3.15906	0	0	0	0	0	0	0	30.1983	14.1551	12.181	0	0	0	0	0	0	0	0	0	9.79934	16.6009	0	0	24.1505	146.474	0.114602	6.6019	0	0
FERMENTATION-PWY: mixed acid fermentation	159.713	158.213	174.937	163.857	163.457	37.3504	82.9102	130.73	153.951	29.6425	76.0955	77.1276	48.8105	40.5641	31.6964	95.134	63.1956	76.336	105.869	123.428	150.836	73.9791	62.9565	78.7534	174.08	164.425	164.243	102.95	95.086	99.1618	100.244	51.7687	148.021	132.449	107.319	30.6818	28.7323	122.087	165.902	164.227	128.632	160.438	153.521	149.088	122.192	193.939	210.993	165.416	120.163	132.651	78.952	73.6335	98.2547	155.234	180.845	129.435	156.473	165.247	186.462	63.7714	109.219	90.8035	152.403	162.108	181.866	165.239	76.9047	181.934	87.8273	93.5272	102.417	115.498	144.332	118.839	81.968	86.2642	62.9815	92.2418	98.5771	120.779	280.707	280.842	117.895	82.5081
FOLSYN-PWY: superpathway of tetrahydrofolate biosynthesis and salvage	113.901	112.874	143.291	52.5306	29.1066	8.83018	22.9578	41.4666	19.1915	35.6573	29.1417	54.7116	40.135	47.9133	29.1848	19.989	50.5333	37.5851	16.0069	34.5722	56.4993	13.7079	36.6937	59.2847	77.4325	72.6498	48.6837	28.167	54.741	28.3042	28.6608	26.3316	25.8467	27.9675	17.1381	16.0772	12.1056	26.6678	29.057	18.2756	36.0059	67.3065	94.4537	31.7056	54.0911	40.9178	35.4847	36.1461	29.079	66.0864	50.5841	65.3963	110.122	21.5662	21.1668	28.9909	44.99	21.6471	52.1805	43.4179	25.7308	28.2696	27.7338	30.8528	57.7111	56.3285	30.2312	62.0077	70.0203	65.8619	83.8982	75.5029	75.4817	27.574	63.0579	50.0369	32.7702	17.4913	24.0596	17.1584	129.188	59.5024	41.1225	21.0027
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	54.3805	47.8639	26.724	58.2604	51.0785	67.2786	78.1956	79.5795	87.893	99.3956	109.647	109.789	48.9068	43.5811	45.677	48.1271	50.6383	64.2005	9.25775	43.6369	61.3852	42.2813	28.0349	32.7293	19.4873	36.1403	49.4581	7.43373	20.6399	25.5953	79.7629	75.0739	38.1677	13.1364	22.6125	93.0001	85.5677	35.6116	28.2077	17.8751	21.1324	31.0097	39.0547	38.5728	77.296	41.62	49.8608	49.9361	48.6818	77.6871	42.7967	78.1373	57.5544	31.6945	36.4818	35.2308	56.2335	36.6265	42.697	43.5674	41.3673	34.3171	7.89425	47.4453	37.4442	40.9179	37.0395	41.9141	90.9332	91.3978	70.542	41.6782	55.6911	76.9631	58.3406	49.3396	63.5267	85.7806	55.4657	62.0708	173.53	135.856	8.97543	7.00376
FUCCAT-PWY: fucose degradation	29.5557	26.2751	33.3516	74.0265	28.9154	60.7856	66.4122	60.3328	76.921	83.3777	71.295	74.6312	27.7733	23.2386	24.9319	40.4251	44.6479	55.8822	71.5953	75.1661	48.1277	54.6036	48.5092	47.1324	91.6966	126.961	157.153	40.3439	38.9679	30.5105	54.0988	47.7761	39.6111	34.8301	40.0595	70.9829	64.4004	19.1032	30.75	12.696	17.5112	16.1927	21.4825	20.0686	45.8206	22.3723	31.8245	32.4819	26.9576	64.2075	37.415	46.5899	37.5367	60.554	28.6507	37.524	46.4563	35.0242	45.1432	30.8335	39.4808	45.5832	18.8716	25.3816	20.6343	28.0656	18.2742	46.8336	62.5877	62.7663	99.2076	20.6509	32.6446	45.4165	51.6537	39.5574	37.891	68.388	55.3681	161.394	169.174	130.349	108.289	96.1694
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation	14.7813	15.3446	16.2237	23.3619	40.8905	14.6058	30.35	19.4213	12.0836	58.8306	57.2665	59.1452	59.8353	60.8161	67.5387	37.6744	60.5525	53.2295	16.0346	24.8346	3.95827	26.9825	28.9268	29.0293	17.4794	18.6407	38.3293	18.0854	34.1683	47.639	39.7213	38.6852	10.5441	64.3511	30.9856	68.4502	101.111	17.4262	21.6993	12.8112	16.5071	31.4205	29.779	36.7806	73.0123	64.5585	77.2422	38.4701	26.2397	8.03574	20.0263	35.3866	33.0345	29.9072	43.6822	39.1129	31.1773	37.5041	22.4401	45.7249	48.1586	34.0361	21.058	42.1302	42.8785	38.7139	39.843	30.425	40.6552	24.4699	29.4251	57.4029	33.6042	34.707	20.9345	10.7867	35.3496	28.906	51.5888	36.0303	106.172	55.2081	56.5321	57.4539
GALACTARDEG-PWY: D-galactarate degradation I	5.43955	6.33264	2.97402	4.37492	7.96096	2.13704	27.74	74.4177	96.0652	14.113	7.68777	13.9304	5.21031	3.91636	7.38661	21.4117	30.9464	28.3937	4.73515	18.1499	6.22111	0.294999	0	0	0.770653	0.246485	3.12487	0.94227	0.864693	8.52085	13.0039	4.23846	0.885805	16.2354	4.9493	18.334	5.77633	6.48931	10.984	2.91959	5.67059	7.98675	14.8852	12.9246	59.4412	32.1954	28.3705	9.52369	3.93586	2.53582	3.56445	10.5192	17.9603	1.20108	3.73483	3.16809	0.548963	0.272691	6.65738	1.27711	5.11467	3.17199	0	1.4887	0.799455	6.47678	21.0868	22.2007	8.80083	3.39547	5.45743	14.8052	1.39204	4.13876	0.454003	0	6.39764	3.15078	36.0799	17.3488	281.79	173.69	2.97562	2.53073
GALACTITOLCAT-PWY: galactitol degradation	77.3856	94.9819	112.066	12.5395	12.5667	0	9.88586	0.669024	0	0.0461899	0	0.16824	2.86514	1.1169	0	4.37648	10.9575	10.8521	1.10891	0	5.93003	9.59499	17.1201	13.5241	45.0813	34.8337	15.2163	5.69273	12.2635	0.813031	20.2917	10.9817	11.6063	2.20239	4.52372	1.84628	0	2.11496	1.28301	0.540244	1.4835	6.73111	11.4133	5.21601	24.3305	4.502	8.40744	13.3184	7.02842	7.34529	8.52978	8.36371	10.1334	4.00099	10.458	3.9926	10.354	6.5409	15.3789	19.0341	17.3659	13.7187	2.95577	0.0755748	0.293089	32.7726	13.1958	110.927	0.906017	0	0	34.9418	106.962	17.9647	6.36512	2.73591	0.832464	0	17.4993	36.5159	120.06	58.4587	23.6923	1.58564
GALACTUROCAT-PWY: D-galacturonate degradation I	96.6363	89.0286	66.5533	41.141	63.9179	132.893	40.5382	84.0131	11.6058	51.1627	59.5502	53.2266	68.1805	85.8292	65.1996	71.598	71.1737	67.5404	40.4353	27.5459	31.6761	34.1972	43.1795	53.9889	74.3759	79.1996	102.803	65.296	62.7587	101.672	36.4294	33.0892	11.6315	69.2717	60.626	65.8313	81.4853	46.7919	51.1914	58.7872	65.1103	33.7483	34.1363	66.282	68.8746	75.8542	72.8407	52.0912	50.2236	55.4947	49.237	54.9153	40.3808	71.99	74.172	62.5161	46.0003	46.7054	63.3615	56.184	70.0706	62.0783	43.8518	71.3807	59.298	73.2438	37.4789	46.5867	85.1472	96.7856	93.8619	102.281	46.9742	37.303	78.5068	126.939	78.1117	91.0069	60.2619	33.8873	103.486	55.1849	94.6389	110.107
GLUCARDEG-PWY: D-glucarate degradation I	2.17418	3.59925	2.36467	3.70873	6.197	1.74277	23.7163	45.4068	68.2411	11.2252	6.24194	11.3335	3.97918	3.17887	4.25577	16.6449	20.3389	20.1565	4.64467	16.3544	4.85409	0.29054	0	0	0.765463	0.24583	2.94274	0.935039	0.831715	5.45347	9.9544	3.82296	0.720263	1.55901	2.02972	9.74449	2.7133	3.13914	7.90204	1.83994	3.0639	5.39258	6.19501	5.91658	24.1632	20.6057	23.4782	7.77539	3.35203	2.36914	3.13371	8.76266	12.8105	1.12017	2.96441	2.84301	0.533028	0.262723	5.82891	1.24112	4.46804	2.51504	0	1.32669	0.775182	6.1831	14.5201	21.6076	5.50851	2.73838	3.91565	14.1805	1.30488	2.21875	0.448361	0	4.88318	2.76817	15.2407	11.5528	154.597	111.196	2.27726	1.90858
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	5.43955	6.33264	2.97402	4.37492	7.96096	2.13704	27.74	74.4177	96.0652	14.113	7.68777	13.9304	5.21031	3.91636	7.38661	21.4117	30.9464	28.3937	4.73515	18.1499	6.22111	0.294999	0	0	0.770653	0.246485	3.12487	0.94227	0.864693	8.52085	13.0039	4.23846	0.885805	16.2354	4.9493	18.334	5.77633	6.48931	10.984	2.91959	5.67059	7.98675	14.8852	12.9246	59.4412	32.1954	28.3705	9.52369	3.93586	2.53582	3.56445	10.5192	17.9603	1.20108	3.73483	3.16809	0.548963	0.272691	6.65738	1.27711	5.11467	3.17199	0	1.4887	0.799455	6.47678	21.0868	22.2007	8.80083	3.39547	5.45743	14.8052	1.39204	4.13876	0.454003	0	6.39764	3.15078	36.0799	17.3488	281.79	173.69	2.97562	2.53073
GLUCONEO-PWY: gluconeogenesis I	91.0736	59.4791	91.1567	235.823	271.558	82.7897	190.647	274.997	191.301	74.8306	72.645	96.5222	160.72	180.938	158.832	312.571	260.708	260.856	131.804	174.097	169.311	121.327	184.001	158.264	143.374	170.806	131.347	161.093	127.493	254.293	164.93	127.135	210.915	123.319	92.592	179.923	111.614	263.824	269.888	204.167	268.329	166.726	219.68	126.356	176.067	181.432	134.441	289.016	260.03	227.145	251.82	292.669	284.448	169.552	150.709	155.77	124.252	95.8648	139.771	51.7677	122.526	120.786	204.263	187.997	227.128	172.202	109.299	178.134	114.698	99.9856	130.144	126.885	115.542	71.9959	176.669	173.06	145.837	161.757	287.715	264.711	324.846	291.472	161.721	146.336
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	347.562	386.737	493.921	284.638	262.079	0	229.088	98.9665	124.027	251.758	272.111	283.904	0	0	168.491	443.758	323.865	302.236	96.8242	68.5037	117.994	0	0	197.022	0	347.47	314.607	0	207.87	181.497	206.396	215.255	0	0	0	218.519	145.222	0	485.586	409.834	397.404	294.069	272.86	223.524	406.632	428.173	369.65	340.129	252.278	0	395.721	380.6	288.043	0	207.193	229.535	325.113	344.51	529.037	0	189.995	0	607.643	306.371	0	426.298	199.506	525.584	302.91	392.155	397.013	203.418	0	0	0	430.333	0	166.031	348.469	394.115	270.706	234.304	323.534	262.368
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	102.202	97.2475	71.1819	44.9922	80.3755	133.785	25.6852	45.9246	29.947	62.7263	77.6376	62.4161	78.7753	99.5271	91.5146	97.3679	80.6266	87.9559	43.6153	30.4102	34.6022	43.3741	58.2862	79.4776	83.3471	91.4576	109.763	63.4548	74.2434	102.094	52.4984	44.2316	42.7047	81.6047	68.6546	79.6165	114.157	65.0483	67.9916	62.5611	64.1557	98.2255	75.5017	99.0891	145.187	87.5073	116.522	91.6713	84.0251	140.584	81.4078	109.022	51.0532	78.3798	104.453	72.5465	131.69	136.629	162.39	85.4411	81.9294	83.6702	54.0076	93.2185	92.4645	84.5989	44.1266	54.031	101.446	133.223	135.039	144.702	79.3512	103.014	102.886	123.312	96.2759	106.045	70.2691	45.0019	117.899	57.3825	135.481	137.782
GLUDEG-I-PWY: GABA shunt	4.88452	2.17944	3.07995	14.6406	6.25723	18.7981	17.593	60.6656	79.3123	28.2992	27.3514	14.0659	4.22954	1.8643	6.30304	7.72368	15.0479	16.829	11.1491	45.5966	19.745	27.0274	11.3847	28.0547	22.4637	29.6247	26.1504	21.0145	34.078	14.5847	19.5484	5.05753	2.9167	8.73742	38.3174	8.06787	4.00428	33.4979	19.5963	24.8722	25.1102	5.16368	8.91226	12.33	27.8679	7.44383	14.7791	21.8949	13.5034	11.6706	3.71125	16.846	9.72012	47.9418	28.1478	36.0635	5.59331	4.99448	11.7291	1.06136	3.04011	2.27762	2.07247	9.22873	4.53146	3.07544	3.91069	0.544687	14.9326	8.41888	14.144	17.9739	20.5309	18.8601	10.167	7.78916	29.6715	56.1805	19.5273	17.6406	71.5143	14.758	2.63937	22.3989
GLUTORN-PWY: L-ornithine biosynthesis I	509.706	507.511	613.75	557.642	385.748	537.027	258.946	277.725	298.307	309.633	323.125	339.32	332.43	377.26	380.493	611.968	456.93	465.964	349.022	279.45	326.934	350.294	357.097	402.48	503.122	527.769	493.731	560.556	456.41	473.514	409.475	360.407	673.993	589.176	633.708	293.062	217.093	466.578	607.961	489.531	508.039	424.968	533.733	432.597	470.05	527.074	459.098	564.377	498.379	375.35	543.726	443.666	435.607	529.933	483.348	454.421	516.385	637.754	755.166	352.839	500.198	371.757	810.522	511.049	630.122	504.241	317.569	609.952	450.393	520.258	537.028	402.812	552.845	421.428	559.5	637.564	360.753	375.306	534.641	560.49	390.914	386.094	580.055	558.976
GLYCOCAT-PWY: glycogen degradation I	58.1465	78.0753	29.2565	87.6839	144.621	30.4667	33.324	138.546	111.342	180.341	124.797	113.746	186.195	132.73	161.641	109.168	189.762	184.945	13.679	83.0307	25.202	188.055	169.205	137.577	43.1331	55.8061	35.8029	36.2968	72.0041	36.0872	103.464	115.643	61.9354	23.8798	31.4967	9.79303	14.9364	87.5423	101.078	87.6582	79.945	94.0475	103.918	141.883	26.2906	184.623	37.2712	153.835	166.947	203.909	91.381	71.4029	170.476	54.1263	96.5169	132.38	121.605	57.3244	121.834	206.011	222.674	252.752	93.5204	193.893	164.536	41.5818	70.5828	37.0438	100.072	86.9435	154.278	161.957	87.4848	132.158	84.7117	58.5761	180.743	95.8808	80.5322	47.5535	125.661	136.876	49.0901	356.072
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	745.408	730.486	988.528	809.385	490.807	763.63	342.121	422.848	440.189	464.972	535.577	540.895	407.736	494.942	478.862	749.522	583.554	585.85	632.62	435.223	540.278	548.433	512.095	605.708	794.562	744.621	707.596	820.296	641.404	618.601	583.675	545.37	846.917	921.746	894.759	442.743	291.509	675.534	805.03	560.431	618.614	492.555	718.127	515.145	643.595	709.438	730.039	700.965	623.848	531.677	703.522	620.989	538.45	703.633	613.376	619.042	690.051	867.987	960.592	499.214	702.637	467.249	838.622	725.516	887.805	800.003	477.999	992.28	598.334	698.758	678.946	549.579	804.681	559.092	768.897	852.591	476.637	508.958	644.472	563.563	486.255	473.675	827.501	647.14
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	0.162396	0.0445516	0	0	1.02274	0	1.31798	0	45.581	0	0.26574	0	0	0	0	0.115325	0.127626	0.672272	0	0.934961	0	0	0	0	0.232642	0	0	0	0	0	0.194843	0	0	0	0	0.207273	0	0	1.09909	0	0	0.443754	0.410171	0.380005	2.98318	0.330231	0.523988	0.136559	0.113448	0	0	0.356642	3.56735	0	0.118091	0.0911245	0	0	0.153056	0	0.120704	0	0	0	0	0.0924751	0.0593606	0.927116	0.176574	0	0	0.112573	0	0	0	0	0	0	1.98324	1.01391	34.8184	11.8801	0	0
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	42.9648	35.6205	29.8076	60.588	153.905	43.3009	68.2081	149.494	136.62	48.3909	35.0863	55.3245	113.412	125.15	112.578	202.045	150.872	151.371	5.72569	49.9	36.6394	62.1971	59.7263	82.1598	20.8641	32.4131	42.7682	51.7027	53.5915	88.2349	84.4581	66.0354	31.9697	19.7479	41.2515	111.32	78.2044	136.871	138.41	88.624	117.995	81.5839	122.96	87.4928	109.85	107.435	78.5307	182.438	159.861	142.459	88.7933	104.091	130.965	78.211	90.6264	74.2159	85.0779	56.2437	71.4986	39.7064	77.395	81.4961	23.6572	95.6394	52.5453	76.0229	69.3312	54.848	65.6742	53.8665	59.8946	95.3519	65.2811	40.629	80.3726	59.0388	99.1625	93.5275	117.251	65.4547	228.231	173.777	73.9606	48.4796
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	78.8	203.506	64.9573	223.529	269.472	53.4911	148.949	263.384	271.343	186.931	184.809	121.09	239.742	186.992	222.526	373.297	371.444	243.456	131.595	171.836	224.652	94.1573	148.02	121.451	114.706	142.797	93.3975	120.432	102.593	248.745	170.3	157.963	254.857	85.5151	60.4745	195.637	175.771	322.036	368.533	176.708	309.285	131.354	231.654	256.654	153.094	143.313	108.283	320.665	246.154	192.808	450.62	355.534	357.42	148.43	142.693	137.682	208.693	121.376	125.806	228.247	140.795	194.516	572.374	150.748	232.356	144.097	138.429	222.23	104.142	77.5478	187.543	258.978	131.496	183.471	140.578	145.179	233.871	119.065	353.157	315.019	372.905	306.147	126.592	104.636
GLYOXYLATE-BYPASS: glyoxylate cycle	1.79702	9.77868	0	1.53032	8.07647	0	26.6557	53.1821	74.6053	0.931058	1.10353	0.69465	0	0.218472	0	20.1484	23.3016	22.5098	0	39.3528	0.916217	0.688927	0.697118	0.309985	0.613765	0.523724	0	0.455049	0	0.270102	26.1798	0.63903	0	0.285154	0	1.35521	0.455533	0	27.0858	0	0.425836	10.1019	12.9077	19.1814	50.7052	22.1327	38.345	22.3287	7.7695	0	0	7.7863	19.5116	0.617401	9.12251	4.5062	0.879993	0	3.84291	0	1.12052	0.402321	0.294533	0.750917	0.473451	2.61947	1.20339	26.6608	3.75586	0.253887	0.879538	19.8548	0	0	0.218681	0.218889	0	0	32.3515	30.1782	205.09	160.869	1.64819	0
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	0	0	0	0	1.58274	0	0	30.4663	0	0	0	0	0	0	0	2.00279	3.03141	1.53923	0	5.20672	0	0	0	0	0	0	0	0	0	0	3.65389	0	0	0	0	0.474767	0	0	2.92624	0	0	0	0	0.579458	0	0	5.12647	3.25408	0.256993	0	0	1.8404	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593151	0	7.20377	0.742034	0	0	0	0	0	0	0	0	0	1.20401	6.39133	122.503	88.143	0	0
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)	0	2.17655	0	0.443475	5.04908	0	10.4073	37.5475	36.7773	1.61169	2.13959	2.6069	1.01116	0.625325	1.24116	7.64963	13.1124	11.1374	0.935574	8.96238	3.58778	0	0	0	0	0	0	0	0	0	7.53323	0.353665	0	0	0	1.30476	0.246136	0.255391	4.81468	0.133799	0	3.95	5.93326	3.74896	33.2252	6.7567	10.378	7.40491	2.37951	0	0	5.39571	8.35396	0.101479	1.84005	1.12676	0.780958	0.219479	3.8792	0	0	0	0.449165	0.388114	1.09701	19.4141	1.40966	21.1467	1.89075	0.692587	0.383452	5.6828	0	0.530567	0	0.925802	0.30295	0	12.0376	13.7799	144.35	116.904	0	0
HEME-BIOSYNTHESIS-II: heme b biosynthesis I (aerobic)	0	2.17655	1.00987	6.48635	9.42914	4.46613	10.4073	37.5475	64.2778	5.63228	7.42953	8.86589	0.209652	2.21174	0.325848	7.64963	13.1124	11.1374	2.98824	17.0541	5.23095	7.28579	6.4375	4.0367	2.13254	3.74667	1.35852	3.47603	2.90161	9.18418	9.98306	8.55366	0.828553	0.925128	3.63244	7.25	5.56662	7.307	10.9617	7.23097	10.3198	4.10632	5.93326	7.6912	33.2252	12.1787	11.9004	7.40491	6.42472	6.09995	4.67639	8.22999	19.6123	3.2939	2.52537	5.15099	4.93277	2.43874	3.8792	6.11034	3.28305	5.42619	2.14287	8.06766	7.08423	16.207	8.24267	21.1467	1.84624	0.593889	0	7.51849	5.664	5.56406	6.82576	4.91195	8.16534	4.30726	12.0376	12.1858	135.724	96.3534	1.05224	4.42994
